revenue_id,origination_id,partner_id,recognition_period,revenue_recognized_usd,cumulative_revenue_recognized_usd,recognition_method
REV-0001989,ORG-200614,PTR-004,2026-05,5498.72,5498.72,straight_line_fee_recognition
REV-0001990,ORG-200614,PTR-004,2026-06,5498.72,10997.44,straight_line_fee_recognition
REV-0001991,ORG-200614,PTR-004,2026-07,5498.72,16496.16,straight_line_fee_recognition
REV-0001992,ORG-200614,PTR-004,2026-08,5498.72,21994.88,straight_line_fee_recognition
REV-0001993,ORG-200615,PTR-005,2023-01,3147.27,3147.27,straight_line_fee_recognition
REV-0001994,ORG-200615,PTR-005,2023-02,3147.27,6294.54,straight_line_fee_recognition
REV-0001995,ORG-200615,PTR-005,2023-03,3147.27,9441.81,straight_line_fee_recognition
REV-0001996,ORG-200615,PTR-005,2023-04,3147.27,12589.08,straight_line_fee_recognition
REV-0001997,ORG-200615,PTR-005,2023-05,3147.27,15736.35,straight_line_fee_recognition
REV-0001998,ORG-200616,PTR-001,2022-06,225.06,225.06,straight_line_fee_recognition
REV-0001999,ORG-200616,PTR-001,2022-07,225.06,450.12,straight_line_fee_recognition
REV-0002000,ORG-200617,PTR-006,2025-11,1991.18,1991.18,straight_line_fee_recognition
REV-0002001,ORG-200617,PTR-006,2025-12,1991.18,3982.36,straight_line_fee_recognition
REV-0002002,ORG-200617,PTR-006,2026-01,1991.18,5973.54,straight_line_fee_recognition
REV-0002003,ORG-200618,PTR-002,2026-01,237.44,237.44,straight_line_fee_recognition
REV-0002004,ORG-200618,PTR-002,2026-02,237.44,474.88,straight_line_fee_recognition
REV-0002005,ORG-200618,PTR-002,2026-03,237.44,712.32,straight_line_fee_recognition
REV-0002006,ORG-200619,PTR-001,2023-01,4448.25,4448.25,straight_line_fee_recognition
REV-0002007,ORG-200619,PTR-001,2023-02,4448.25,8896.5,straight_line_fee_recognition
REV-0002008,ORG-200619,PTR-001,2023-03,4448.25,13344.75,straight_line_fee_recognition
REV-0002009,ORG-200619,PTR-001,2023-04,4448.25,17793.0,straight_line_fee_recognition
REV-0002010,ORG-200619,PTR-001,2023-05,4448.25,22241.25,straight_line_fee_recognition
REV-0002011,ORG-200620,PTR-003,2026-05,606.43,606.43,straight_line_fee_recognition
REV-0002012,ORG-200620,PTR-003,2026-06,606.43,1212.86,straight_line_fee_recognition
REV-0002013,ORG-200620,PTR-003,2026-07,606.43,1819.29,straight_line_fee_recognition
REV-0002014,ORG-200621,PTR-004,2024-11,3423.95,3423.95,straight_line_fee_recognition
REV-0002015,ORG-200622,PTR-006,2022-02,3314.24,3314.24,straight_line_fee_recognition
REV-0002016,ORG-200622,PTR-006,2022-03,3314.24,6628.48,straight_line_fee_recognition
REV-0002017,ORG-200623,PTR-002,2022-10,2837.87,2837.87,straight_line_fee_recognition
REV-0002018,ORG-200623,PTR-002,2022-11,2837.87,5675.74,straight_line_fee_recognition
REV-0002019,ORG-200623,PTR-002,2022-12,2837.87,8513.61,straight_line_fee_recognition
REV-0002020,ORG-200623,PTR-002,2023-01,2837.87,11351.48,straight_line_fee_recognition
REV-0002021,ORG-200624,PTR-004,2023-06,1579.21,1579.21,straight_line_fee_recognition
REV-0002022,ORG-200624,PTR-004,2023-07,1579.21,3158.42,straight_line_fee_recognition
REV-0002023,ORG-200624,PTR-004,2023-08,1579.21,4737.63,straight_line_fee_recognition
REV-0002024,ORG-200625,PTR-001,2022-09,2775.19,2775.19,straight_line_fee_recognition
REV-0002025,ORG-200625,PTR-001,2022-10,2775.19,5550.38,straight_line_fee_recognition
REV-0002026,ORG-200625,PTR-001,2022-11,2775.19,8325.57,straight_line_fee_recognition
REV-0002027,ORG-200625,PTR-001,2022-12,2775.19,11100.76,straight_line_fee_recognition
REV-0002028,ORG-200625,PTR-001,2023-01,2775.19,13875.95,straight_line_fee_recognition
REV-0002029,ORG-200625,PTR-001,2023-01,2775.19,16651.14,straight_line_fee_recognition
REV-0002030,ORG-200626,PTR-001,2026-05,2223.59,2223.59,straight_line_fee_recognition
REV-0002031,ORG-200626,PTR-001,2026-06,2223.59,4447.18,straight_line_fee_recognition
REV-0002032,ORG-200626,PTR-001,2026-07,2223.59,6670.77,straight_line_fee_recognition
REV-0002033,ORG-200626,PTR-001,2026-08,2223.59,8894.36,straight_line_fee_recognition
REV-0002034,ORG-200627,PTR-005,2025-05,1568.74,1568.74,straight_line_fee_recognition
REV-0002035,ORG-200627,PTR-005,2025-06,1568.74,3137.48,straight_line_fee_recognition
REV-0002036,ORG-200628,PTR-005,2025-09,5621.1,5621.1,straight_line_fee_recognition
REV-0002037,ORG-200628,PTR-005,2025-10,5621.1,11242.2,straight_line_fee_recognition
REV-0002038,ORG-200628,PTR-005,2025-11,5621.1,16863.3,straight_line_fee_recognition
REV-0002039,ORG-200629,PTR-001,2023-10,1544.79,1544.79,straight_line_fee_recognition
REV-0002040,ORG-200629,PTR-001,2023-11,1544.79,3089.58,straight_line_fee_recognition
REV-0002041,ORG-200629,PTR-001,2023-12,1544.79,4634.37,straight_line_fee_recognition
REV-0002042,ORG-200630,PTR-002,2026-03,1580.69,1580.69,straight_line_fee_recognition
REV-0002043,ORG-200630,PTR-002,2026-04,1580.69,3161.38,straight_line_fee_recognition
REV-0002044,ORG-200630,PTR-002,2026-05,1580.69,4742.07,straight_line_fee_recognition
REV-0002045,ORG-200630,PTR-002,2026-06,1580.69,6322.76,straight_line_fee_recognition
REV-0002046,ORG-200631,PTR-004,2024-02,863.47,863.47,straight_line_fee_recognition
REV-0002047,ORG-200631,PTR-004,2024-03,863.47,1726.94,straight_line_fee_recognition
REV-0002048,ORG-200632,PTR-002,2024-05,1995.85,1995.85,straight_line_fee_recognition
REV-0002049,ORG-200632,PTR-002,2024-06,1995.85,3991.7,straight_line_fee_recognition
REV-0002050,ORG-200632,PTR-002,2024-07,1995.85,5987.55,straight_line_fee_recognition
REV-0002051,ORG-200632,PTR-002,2024-08,1995.85,7983.4,straight_line_fee_recognition
REV-0002052,ORG-200633,PTR-001,2024-12,452.15,452.15,straight_line_fee_recognition
REV-0002053,ORG-200633,PTR-001,2025-01,452.15,904.3,straight_line_fee_recognition
REV-0002054,ORG-200633,PTR-001,2025-02,452.15,1356.45,straight_line_fee_recognition
REV-0002055,ORG-200633,PTR-001,2025-03,452.15,1808.6,straight_line_fee_recognition
REV-0002056,ORG-200633,PTR-001,2025-04,452.15,2260.75,straight_line_fee_recognition
REV-0002057,ORG-200634,PTR-004,2023-08,4153.88,4153.88,straight_line_fee_recognition
REV-0002058,ORG-200634,PTR-004,2023-09,4153.88,8307.76,straight_line_fee_recognition
REV-0002059,ORG-200635,PTR-005,2022-01,2324.1,2324.1,straight_line_fee_recognition
REV-0002060,ORG-200635,PTR-005,2022-02,2324.1,4648.2,straight_line_fee_recognition
REV-0002061,ORG-200635,PTR-005,2022-03,2324.1,6972.3,straight_line_fee_recognition
REV-0002062,ORG-200635,PTR-005,2022-04,2324.1,9296.4,straight_line_fee_recognition
REV-0002063,ORG-200635,PTR-005,2022-05,2324.1,11620.5,straight_line_fee_recognition
REV-0002064,ORG-200636,PTR-004,2023-01,837.37,837.37,straight_line_fee_recognition
REV-0002065,ORG-200636,PTR-004,2023-02,837.37,1674.74,straight_line_fee_recognition
REV-0002066,ORG-200637,PTR-003,2024-06,2994.51,2994.51,straight_line_fee_recognition
REV-0002067,ORG-200638,PTR-001,2026-05,3371.72,3371.72,straight_line_fee_recognition
REV-0002068,ORG-200638,PTR-001,2026-06,3371.72,6743.44,straight_line_fee_recognition
REV-0002069,ORG-200638,PTR-001,2026-07,3371.72,10115.16,straight_line_fee_recognition
REV-0002070,ORG-200639,PTR-003,2024-10,903.34,903.34,straight_line_fee_recognition
REV-0002071,ORG-200639,PTR-003,2024-11,903.34,1806.68,straight_line_fee_recognition
REV-0002072,ORG-200639,PTR-003,2024-12,903.34,2710.02,straight_line_fee_recognition
REV-0002073,ORG-200639,PTR-003,2025-01,903.34,3613.36,straight_line_fee_recognition
REV-0002074,ORG-200639,PTR-003,2025-02,903.34,4516.7,straight_line_fee_recognition
REV-0002075,ORG-200640,PTR-006,2023-02,3427.08,3427.08,straight_line_fee_recognition
REV-0002076,ORG-200640,PTR-006,2023-03,3427.08,6854.16,straight_line_fee_recognition
REV-0002077,ORG-200640,PTR-006,2023-04,3427.08,10281.24,straight_line_fee_recognition
REV-0002078,ORG-200640,PTR-006,2023-05,3427.08,13708.32,straight_line_fee_recognition
REV-0002079,ORG-200640,PTR-006,2023-06,3427.08,17135.4,straight_line_fee_recognition
REV-0002080,ORG-200641,PTR-001,2022-01,2461.28,2461.28,straight_line_fee_recognition
REV-0002081,ORG-200641,PTR-001,2022-02,2461.28,4922.56,straight_line_fee_recognition
REV-0002082,ORG-200642,PTR-004,2024-04,1956.74,1956.74,straight_line_fee_recognition
REV-0002083,ORG-200642,PTR-004,2024-05,1956.74,3913.48,straight_line_fee_recognition
REV-0002084,ORG-200642,PTR-004,2024-06,1956.74,5870.22,straight_line_fee_recognition
REV-0002085,ORG-200642,PTR-004,2024-07,1956.74,7826.96,straight_line_fee_recognition
REV-0002086,ORG-200642,PTR-004,2024-08,1956.74,9783.7,straight_line_fee_recognition
REV-0002087,ORG-200643,PTR-001,2023-02,162.87,162.87,straight_line_fee_recognition
REV-0002088,ORG-200644,PTR-006,2024-10,269.33,269.33,straight_line_fee_recognition
REV-0002089,ORG-200644,PTR-006,2024-11,269.33,538.66,straight_line_fee_recognition
REV-0002090,ORG-200645,PTR-005,2025-05,1799.64,1799.64,straight_line_fee_recognition
REV-0002091,ORG-200645,PTR-005,2025-06,1799.64,3599.28,straight_line_fee_recognition
REV-0002092,ORG-200645,PTR-005,2025-07,1799.64,5398.92,straight_line_fee_recognition
REV-0002093,ORG-200646,PTR-004,2024-06,230.42,230.42,straight_line_fee_recognition
REV-0002094,ORG-200646,PTR-004,2024-07,230.42,460.84,straight_line_fee_recognition
REV-0002095,ORG-200646,PTR-004,2024-08,230.42,691.26,straight_line_fee_recognition
REV-0002096,ORG-200647,PTR-004,2026-02,987.68,987.68,straight_line_fee_recognition
REV-0002097,ORG-200647,PTR-004,2026-03,987.68,1975.36,straight_line_fee_recognition
REV-0002098,ORG-200647,PTR-004,2026-04,987.68,2963.04,straight_line_fee_recognition
REV-0002099,ORG-200648,PTR-006,2022-01,1419.34,1419.34,straight_line_fee_recognition
REV-0002100,ORG-200648,PTR-006,2022-02,1419.34,2838.68,straight_line_fee_recognition
REV-0002101,ORG-200648,PTR-006,2022-03,1419.34,4258.02,straight_line_fee_recognition
REV-0002102,ORG-200648,PTR-006,2022-04,1419.34,5677.36,straight_line_fee_recognition
REV-0002103,ORG-200648,PTR-006,2022-05,1419.34,7096.7,straight_line_fee_recognition
REV-0002104,ORG-200648,PTR-006,2022-06,1419.34,8516.04,straight_line_fee_recognition
REV-0002105,ORG-200649,PTR-003,2023-10,1004.51,1004.51,straight_line_fee_recognition
REV-0002106,ORG-200649,PTR-003,2023-11,1004.51,2009.02,straight_line_fee_recognition
REV-0002107,ORG-200649,PTR-003,2023-12,1004.51,3013.53,straight_line_fee_recognition
REV-0002108,ORG-200649,PTR-003,2024-01,1004.51,4018.04,straight_line_fee_recognition
REV-0002109,ORG-200650,PTR-001,2022-03,1054.23,1054.23,straight_line_fee_recognition
REV-0002110,ORG-200650,PTR-001,2022-04,1054.23,2108.46,straight_line_fee_recognition
REV-0002111,ORG-200651,PTR-002,2022-01,191.29,191.29,straight_line_fee_recognition
REV-0002112,ORG-200651,PTR-002,2022-02,191.29,382.58,straight_line_fee_recognition
REV-0002113,ORG-200651,PTR-002,2022-03,191.29,573.87,straight_line_fee_recognition
REV-0002114,ORG-200652,PTR-006,2026-02,1971.57,1971.57,straight_line_fee_recognition
REV-0002115,ORG-200652,PTR-006,2026-03,1971.57,3943.14,straight_line_fee_recognition
REV-0002116,ORG-200652,PTR-006,2026-04,1971.57,5914.71,straight_line_fee_recognition
REV-0002117,ORG-200652,PTR-006,2026-05,1971.57,7886.28,straight_line_fee_recognition
REV-0002118,ORG-200652,PTR-006,2026-06,1971.57,9857.85,straight_line_fee_recognition
REV-0002119,ORG-200653,PTR-006,2023-09,2284.04,2284.04,straight_line_fee_recognition
REV-0002120,ORG-200653,PTR-006,2023-10,2284.04,4568.08,straight_line_fee_recognition
REV-0002121,ORG-200654,PTR-001,2023-06,5289.74,5289.74,straight_line_fee_recognition
REV-0002122,ORG-200654,PTR-001,2023-07,5289.74,10579.48,straight_line_fee_recognition
REV-0002123,ORG-200655,PTR-006,2023-02,1822.26,1822.26,straight_line_fee_recognition
REV-0002124,ORG-200655,PTR-006,2023-03,1822.26,3644.52,straight_line_fee_recognition
REV-0002125,ORG-200655,PTR-006,2023-04,1822.26,5466.78,straight_line_fee_recognition
REV-0002126,ORG-200655,PTR-006,2023-05,1822.26,7289.04,straight_line_fee_recognition
REV-0002127,ORG-200655,PTR-006,2023-06,1822.26,9111.3,straight_line_fee_recognition
REV-0002128,ORG-200655,PTR-006,2023-07,1822.26,10933.56,straight_line_fee_recognition
REV-0002129,ORG-200656,PTR-004,2023-09,1433.94,1433.94,straight_line_fee_recognition
REV-0002130,ORG-200656,PTR-004,2023-10,1433.94,2867.88,straight_line_fee_recognition
REV-0002131,ORG-200657,PTR-006,2024-04,308.87,308.87,straight_line_fee_recognition
REV-0002132,ORG-200657,PTR-006,2024-05,308.87,617.74,straight_line_fee_recognition
REV-0002133,ORG-200657,PTR-006,2024-06,308.87,926.61,straight_line_fee_recognition
REV-0002134,ORG-200657,PTR-006,2024-07,308.87,1235.48,straight_line_fee_recognition
REV-0002135,ORG-200658,PTR-005,2022-01,3180.53,3180.53,straight_line_fee_recognition
REV-0002136,ORG-200658,PTR-005,2022-03,3180.53,6361.06,straight_line_fee_recognition
REV-0002137,ORG-200658,PTR-005,2022-03,3180.53,9541.59,straight_line_fee_recognition
REV-0002138,ORG-200659,PTR-006,2023-01,2518.0,2518.0,straight_line_fee_recognition
REV-0002139,ORG-200659,PTR-006,2023-02,2518.0,5036.0,straight_line_fee_recognition
REV-0002140,ORG-200659,PTR-006,2023-03,2518.0,7554.0,straight_line_fee_recognition
REV-0002141,ORG-200659,PTR-006,2023-04,2518.0,10072.0,straight_line_fee_recognition
REV-0002142,ORG-200659,PTR-006,2023-05,2518.0,12590.0,straight_line_fee_recognition
REV-0002143,ORG-200660,PTR-004,2024-04,623.65,623.65,straight_line_fee_recognition
REV-0002144,ORG-200660,PTR-004,2024-05,623.65,1247.3,straight_line_fee_recognition
REV-0002145,ORG-200660,PTR-004,2024-06,623.65,1870.95,straight_line_fee_recognition
REV-0002146,ORG-200660,PTR-004,2024-07,623.65,2494.6,straight_line_fee_recognition
REV-0002147,ORG-200661,PTR-002,2025-07,4182.11,4182.11,straight_line_fee_recognition
REV-0002148,ORG-200661,PTR-002,2025-08,4182.11,8364.22,straight_line_fee_recognition
REV-0002149,ORG-200662,PTR-005,2022-04,1288.08,1288.08,straight_line_fee_recognition
REV-0002150,ORG-200662,PTR-005,2022-05,1288.08,2576.16,straight_line_fee_recognition
REV-0002151,ORG-200662,PTR-005,2022-06,1288.08,3864.24,straight_line_fee_recognition
REV-0002152,ORG-200663,PTR-002,2025-07,2856.03,2856.03,straight_line_fee_recognition
REV-0002153,ORG-200663,PTR-002,2025-08,2856.03,5712.06,straight_line_fee_recognition
REV-0002154,ORG-200664,PTR-004,2025-02,188.85,188.85,straight_line_fee_recognition
REV-0002155,ORG-200664,PTR-004,2025-03,188.85,377.7,straight_line_fee_recognition
REV-0002156,ORG-200664,PTR-004,2025-04,188.85,566.55,straight_line_fee_recognition
REV-0002157,ORG-200664,PTR-004,2025-05,188.85,755.4,straight_line_fee_recognition
REV-0002158,ORG-200665,PTR-002,2023-03,5023.1,5023.1,straight_line_fee_recognition
REV-0002159,ORG-200665,PTR-002,2023-04,5023.1,10046.2,straight_line_fee_recognition
REV-0002160,ORG-200665,PTR-002,2023-05,5023.1,15069.3,straight_line_fee_recognition
REV-0002161,ORG-200665,PTR-002,2023-06,5023.1,20092.4,straight_line_fee_recognition
REV-0002162,ORG-200666,PTR-001,2025-04,3369.67,3369.67,straight_line_fee_recognition
REV-0002163,ORG-200666,PTR-001,2025-05,3369.67,6739.34,straight_line_fee_recognition
REV-0002164,ORG-200666,PTR-001,2025-06,3369.67,10109.01,straight_line_fee_recognition
REV-0002165,ORG-200666,PTR-001,2025-07,3369.67,13478.68,straight_line_fee_recognition
REV-0002166,ORG-200667,PTR-002,2025-10,2394.43,2394.43,straight_line_fee_recognition
REV-0002167,ORG-200667,PTR-002,2025-11,2394.43,4788.86,straight_line_fee_recognition
REV-0002168,ORG-200668,PTR-004,2023-03,978.11,978.11,straight_line_fee_recognition
REV-0002169,ORG-200668,PTR-004,2023-03,978.11,1956.22,straight_line_fee_recognition
REV-0002170,ORG-200668,PTR-004,2023-04,978.11,2934.33,straight_line_fee_recognition
REV-0002171,ORG-200668,PTR-004,2023-05,978.11,3912.44,straight_line_fee_recognition
REV-0002172,ORG-200669,PTR-005,2024-03,4744.92,4744.92,straight_line_fee_recognition
REV-0002173,ORG-200669,PTR-005,2024-04,4744.92,9489.84,straight_line_fee_recognition
REV-0002174,ORG-200670,PTR-005,2025-07,694.35,694.35,straight_line_fee_recognition
REV-0002175,ORG-200670,PTR-005,2025-08,694.35,1388.7,straight_line_fee_recognition
REV-0002176,ORG-200670,PTR-005,2025-09,694.35,2083.05,straight_line_fee_recognition
REV-0002177,ORG-200670,PTR-005,2025-10,694.35,2777.4,straight_line_fee_recognition
REV-0002178,ORG-200670,PTR-005,2025-11,694.35,3471.75,straight_line_fee_recognition
REV-0002179,ORG-200670,PTR-005,2025-12,694.35,4166.1,straight_line_fee_recognition
REV-0002180,ORG-200670,PTR-005,2026-01,694.35,4860.45,straight_line_fee_recognition
REV-0002181,ORG-200670,PTR-005,2026-02,694.35,5554.8,straight_line_fee_recognition
REV-0002182,ORG-200671,PTR-005,2023-12,3533.24,3533.24,straight_line_fee_recognition
REV-0002183,ORG-200671,PTR-005,2024-01,3533.24,7066.48,straight_line_fee_recognition
REV-0002184,ORG-200671,PTR-005,2024-02,3533.24,10599.72,straight_line_fee_recognition
REV-0002185,ORG-200671,PTR-005,2024-03,3533.24,14132.96,straight_line_fee_recognition
REV-0002186,ORG-200672,PTR-002,2023-09,3612.41,3612.41,straight_line_fee_recognition
REV-0002187,ORG-200672,PTR-002,2023-10,3612.41,7224.82,straight_line_fee_recognition
REV-0002188,ORG-200673,PTR-002,2022-01,423.17,423.17,straight_line_fee_recognition
REV-0002189,ORG-200673,PTR-002,2022-02,423.17,846.34,straight_line_fee_recognition
REV-0002190,ORG-200674,PTR-004,2022-08,1014.94,1014.94,straight_line_fee_recognition
REV-0002191,ORG-200674,PTR-004,2022-08,1014.94,2029.88,straight_line_fee_recognition
REV-0002192,ORG-200674,PTR-004,2022-09,1014.94,3044.82,straight_line_fee_recognition
REV-0002193,ORG-200675,PTR-002,2025-11,316.0,316.0,straight_line_fee_recognition
REV-0002194,ORG-200675,PTR-002,2025-12,316.0,632.0,straight_line_fee_recognition
REV-0002195,ORG-200676,PTR-004,2025-04,396.88,396.88,straight_line_fee_recognition
REV-0002196,ORG-200676,PTR-004,2025-05,396.88,793.76,straight_line_fee_recognition
REV-0002197,ORG-200676,PTR-004,2025-06,396.88,1190.64,straight_line_fee_recognition
REV-0002198,ORG-200676,PTR-004,2025-07,396.88,1587.52,straight_line_fee_recognition
REV-0002199,ORG-200677,PTR-003,2025-04,5433.9,5433.9,straight_line_fee_recognition
REV-0002200,ORG-200677,PTR-003,2025-05,5433.9,10867.8,straight_line_fee_recognition
REV-0002201,ORG-200678,PTR-005,2025-02,2312.16,2312.16,straight_line_fee_recognition
REV-0002202,ORG-200678,PTR-005,2025-03,2312.16,4624.32,straight_line_fee_recognition
REV-0002203,ORG-200678,PTR-005,2025-04,2312.16,6936.48,straight_line_fee_recognition
REV-0002204,ORG-200678,PTR-005,2025-05,2312.16,9248.64,straight_line_fee_recognition
REV-0002205,ORG-200679,PTR-005,2022-06,1959.1,1959.1,straight_line_fee_recognition
REV-0002206,ORG-200679,PTR-005,2022-07,1959.1,3918.2,straight_line_fee_recognition
REV-0002207,ORG-200679,PTR-005,2022-08,1959.1,5877.3,straight_line_fee_recognition
REV-0002208,ORG-200679,PTR-005,2022-09,1959.1,7836.4,straight_line_fee_recognition
REV-0002209,ORG-200680,PTR-001,2023-03,1919.71,1919.71,straight_line_fee_recognition
REV-0002210,ORG-200680,PTR-001,2023-04,1919.71,3839.42,straight_line_fee_recognition
REV-0002211,ORG-200680,PTR-001,2023-05,1919.71,5759.13,straight_line_fee_recognition
REV-0002212,ORG-200681,PTR-002,2024-06,3705.26,3705.26,straight_line_fee_recognition
REV-0002213,ORG-200681,PTR-002,2024-07,3705.26,7410.52,straight_line_fee_recognition
REV-0002214,ORG-200682,PTR-002,2025-09,1254.02,1254.02,straight_line_fee_recognition
REV-0002215,ORG-200682,PTR-002,2025-10,1254.02,2508.04,straight_line_fee_recognition
REV-0002216,ORG-200683,PTR-004,2022-03,2105.76,2105.76,straight_line_fee_recognition
