repayment_id,origination_id,partner_id,payment_date,remittance_amount_usd,cumulative_repaid_usd,payment_method
RPY-0005613,ORG-200524,PTR-006,2025-02-19,3905.69,10191.93,ach_remittance
RPY-0005614,ORG-200524,PTR-006,2025-02-26,2569.37,12761.3,ach_remittance
RPY-0005615,ORG-200524,PTR-006,2025-03-05,3482.77,16244.07,ach_remittance
RPY-0005616,ORG-200524,PTR-006,2025-03-12,2821.36,19065.43,ach_remittance
RPY-0005617,ORG-200524,PTR-006,2025-03-19,4550.24,23615.67,ach_remittance
RPY-0005618,ORG-200524,PTR-006,2025-03-26,2392.41,26008.08,ach_remittance
RPY-0005619,ORG-200524,PTR-006,2025-04-02,4757.13,30765.21,ach_remittance
RPY-0005620,ORG-200524,PTR-006,2025-04-09,4670.82,35436.03,ach_remittance
RPY-0005621,ORG-200524,PTR-006,2025-04-16,3998.78,39434.81,ach_remittance
RPY-0005622,ORG-200524,PTR-006,2025-04-23,3027.69,42462.5,ach_remittance
RPY-0005623,ORG-200524,PTR-006,2025-04-30,2615.66,45078.16,ach_remittance
RPY-0005624,ORG-200525,PTR-004,2025-08-22,884.54,884.54,ach_remittance
RPY-0005625,ORG-200525,PTR-004,2025-08-29,578.77,1463.31,ach_remittance
RPY-0005626,ORG-200525,PTR-004,2025-09-05,825.35,2288.66,manual_payment
RPY-0005627,ORG-200525,PTR-004,2025-09-12,1081.26,3369.92,ach_remittance
RPY-0005628,ORG-200525,PTR-004,2025-09-19,813.9,4183.82,ach_remittance
RPY-0005629,ORG-200525,PTR-004,2025-09-26,504.29,4688.11,ach_remittance
RPY-0005630,ORG-200525,PTR-004,2025-10-03,791.26,5479.37,ach_remittance
RPY-0005631,ORG-200525,PTR-004,2025-10-10,933.58,6412.95,ach_remittance
RPY-0005632,ORG-200526,PTR-001,2022-09-17,3947.09,3947.09,ach_remittance
RPY-0005633,ORG-200527,PTR-006,2026-05-15,1537.38,1537.38,ach_remittance
RPY-0005634,ORG-200527,PTR-006,2026-05-22,2623.59,4160.97,ach_remittance
RPY-0005635,ORG-200527,PTR-006,2026-05-29,2443.54,6604.51,ach_remittance
RPY-0005636,ORG-200527,PTR-006,2026-06-05,1737.34,8341.85,ach_remittance
RPY-0005637,ORG-200527,PTR-006,2026-06-12,2702.28,11044.13,ach_remittance
RPY-0005638,ORG-200527,PTR-006,2026-06-19,3186.05,14230.18,ach_remittance
RPY-0005639,ORG-200527,PTR-006,2026-06-26,3284.49,17514.67,ach_remittance
RPY-0005640,ORG-200527,PTR-006,2026-07-03,1782.77,19297.44,ach_remittance
RPY-0005641,ORG-200527,PTR-006,2026-07-10,3096.74,22394.18,ach_remittance
RPY-0005642,ORG-200527,PTR-006,2026-07-17,2345.23,24739.41,ach_remittance
RPY-0005643,ORG-200528,PTR-005,2024-11-11,2093.0,2093.0,ach_remittance
RPY-0005644,ORG-200528,PTR-005,2024-11-18,2374.23,4467.23,ach_remittance
RPY-0005645,ORG-200528,PTR-005,2024-11-25,2301.65,6768.88,ach_remittance
RPY-0005646,ORG-200528,PTR-005,2024-12-02,2276.81,9045.69,ach_remittance
RPY-0005647,ORG-200528,PTR-005,2024-12-09,2763.35,11809.04,ach_remittance
RPY-0005648,ORG-200528,PTR-005,2024-12-16,2882.45,14691.49,ach_remittance
RPY-0005649,ORG-200528,PTR-005,2024-12-23,1273.84,15965.33,manual_payment
RPY-0005650,ORG-200529,PTR-001,2025-12-24,2173.34,2173.34,ach_remittance
RPY-0005651,ORG-200529,PTR-001,2025-12-31,1818.11,3991.45,ach_remittance
RPY-0005652,ORG-200529,PTR-001,2026-01-07,1553.23,5544.68,ach_remittance
RPY-0005653,ORG-200529,PTR-001,2026-01-14,2346.95,7891.63,ach_remittance
RPY-0005654,ORG-200529,PTR-001,2026-01-21,1648.64,9540.27,ach_remittance
RPY-0005655,ORG-200529,PTR-001,2026-01-28,1352.02,10892.29,ach_remittance
RPY-0005656,ORG-200529,PTR-001,2026-02-04,2639.31,13531.6,ach_remittance
RPY-0005657,ORG-200529,PTR-001,2026-02-11,2211.14,15742.74,ach_remittance
RPY-0005658,ORG-200529,PTR-001,2026-02-18,2612.33,18355.07,ach_remittance
RPY-0005659,ORG-200529,PTR-001,2026-02-25,1931.08,20286.15,ach_remittance
RPY-0005660,ORG-200529,PTR-001,2026-03-04,814.64,21100.79,ach_remittance
RPY-0005661,ORG-200530,PTR-003,2023-01-08,3180.05,3180.05,ach_remittance
RPY-0005662,ORG-200530,PTR-003,2023-01-15,6669.46,9849.51,ach_remittance
RPY-0005663,ORG-200531,PTR-003,2022-05-01,2387.83,2387.83,ach_remittance
RPY-0005664,ORG-200531,PTR-003,2022-05-08,1896.6,4284.43,ach_remittance
RPY-0005665,ORG-200531,PTR-003,2022-05-15,2048.4,6332.83,ach_remittance
RPY-0005666,ORG-200531,PTR-003,2022-05-22,3268.53,9601.36,ach_remittance
RPY-0005667,ORG-200531,PTR-003,2022-05-29,2698.24,12299.6,ach_remittance
RPY-0005668,ORG-200531,PTR-003,2022-06-05,1468.25,13767.85,ach_remittance
RPY-0005669,ORG-200531,PTR-003,2022-06-12,1864.75,15632.6,ach_remittance
RPY-0005670,ORG-200531,PTR-003,2022-06-19,2213.84,17846.44,manual_payment
RPY-0005671,ORG-200531,PTR-003,2022-06-26,2950.8,20797.24,ach_remittance
RPY-0005672,ORG-200531,PTR-003,2022-07-03,1882.99,22680.23,ach_remittance
RPY-0005673,ORG-200531,PTR-003,2022-07-10,2352.74,25032.97,ach_remittance
RPY-0005674,ORG-200531,PTR-003,2022-07-17,1563.83,26596.8,ach_remittance
RPY-0005675,ORG-200531,PTR-003,2022-07-24,2962.74,29559.54,manual_payment
RPY-0005676,ORG-200531,PTR-003,2022-07-31,2054.48,31614.02,ach_remittance
RPY-0005677,ORG-200531,PTR-003,2022-08-07,2979.14,34593.16,ach_remittance
RPY-0005678,ORG-200531,PTR-003,2022-08-14,2710.71,37303.87,ach_remittance
RPY-0005679,ORG-200531,PTR-003,2022-08-21,2265.43,39569.3,ach_remittance
RPY-0005680,ORG-200531,PTR-003,2022-08-28,1580.68,41149.98,ach_remittance
RPY-0005681,ORG-200531,PTR-003,2022-09-04,3208.03,44358.01,ach_remittance
RPY-0005682,ORG-200531,PTR-003,2022-09-11,2265.71,46623.72,manual_payment
RPY-0005683,ORG-200531,PTR-003,2022-09-18,3236.93,49860.65,manual_payment
RPY-0005684,ORG-200531,PTR-003,2022-09-25,2828.41,52689.06,ach_remittance
RPY-0005685,ORG-200531,PTR-003,2022-10-02,1848.92,54537.98,ach_remittance
RPY-0005686,ORG-200531,PTR-003,2022-10-09,2494.26,57032.24,ach_remittance
RPY-0005687,ORG-200531,PTR-003,2022-10-16,1797.66,58829.9,ach_remittance
RPY-0005688,ORG-200531,PTR-003,2022-10-23,3664.9,62494.8,manual_payment
RPY-0005689,ORG-200532,PTR-002,2022-07-10,930.81,930.81,ach_remittance
RPY-0005690,ORG-200532,PTR-002,2022-07-17,1434.14,2364.95,ach_remittance
RPY-0005691,ORG-200532,PTR-002,2022-07-24,1340.11,3705.06,ach_remittance
RPY-0005692,ORG-200532,PTR-002,2022-07-31,1287.52,4992.58,ach_remittance
RPY-0005693,ORG-200532,PTR-002,2022-08-07,769.01,5761.59,ach_remittance
RPY-0005694,ORG-200532,PTR-002,2022-08-14,1197.58,6959.17,manual_payment
RPY-0005695,ORG-200532,PTR-002,2022-08-21,1150.44,8109.61,ach_remittance
RPY-0005696,ORG-200532,PTR-002,2022-08-28,959.7,9069.31,ach_remittance
RPY-0005697,ORG-200532,PTR-002,2022-09-04,1696.85,10766.16,ach_remittance
RPY-0005698,ORG-200532,PTR-002,2022-09-11,1458.37,12224.53,ach_remittance
RPY-0005699,ORG-200533,PTR-004,2023-03-09,9517.09,9517.09,ach_remittance
RPY-0005700,ORG-200533,PTR-004,2023-03-16,6106.5,15623.59,ach_remittance
RPY-0005701,ORG-200533,PTR-004,2023-03-23,4854.52,20478.11,ach_remittance
RPY-0005702,ORG-200533,PTR-004,2023-03-30,6222.13,26700.24,ach_remittance
RPY-0005703,ORG-200533,PTR-004,2023-04-06,9826.83,36527.07,ach_remittance
RPY-0005704,ORG-200533,PTR-004,2023-04-13,8856.87,45383.94,ach_remittance
RPY-0005705,ORG-200533,PTR-004,2023-04-20,5373.57,50757.51,ach_remittance
RPY-0005706,ORG-200533,PTR-004,2023-04-27,4589.13,55346.64,ach_remittance
RPY-0005707,ORG-200533,PTR-004,2023-05-04,4725.09,60071.73,ach_remittance
RPY-0005708,ORG-200533,PTR-004,2023-05-11,12022.7,72094.43,ach_remittance
RPY-0005709,ORG-200534,PTR-004,2025-03-02,10794.26,10794.26,ach_remittance
RPY-0005710,ORG-200534,PTR-004,2025-03-09,10391.22,21185.48,ach_remittance
RPY-0005711,ORG-200534,PTR-004,2025-03-16,9986.17,31171.65,ach_remittance
RPY-0005712,ORG-200534,PTR-004,2025-03-23,8833.04,40004.69,ach_remittance
RPY-0005713,ORG-200534,PTR-004,2025-03-30,9752.43,49757.12,ach_remittance
RPY-0005714,ORG-200534,PTR-004,2025-04-06,13676.92,63434.04,ach_remittance
RPY-0005715,ORG-200534,PTR-004,2025-04-13,9513.93,72947.97,ach_remittance
RPY-0005716,ORG-200535,PTR-003,2025-03-10,577.6,577.6,manual_payment
RPY-0005717,ORG-200535,PTR-003,2025-03-17,776.57,1354.17,ach_remittance
RPY-0005718,ORG-200535,PTR-003,2025-03-24,527.04,1881.21,ach_remittance
RPY-0005719,ORG-200535,PTR-003,2025-03-31,537.53,2418.74,ach_remittance
RPY-0005720,ORG-200535,PTR-003,2025-04-07,553.92,2972.66,manual_payment
RPY-0005721,ORG-200536,PTR-003,2022-06-17,1219.99,1219.99,ach_remittance
RPY-0005722,ORG-200536,PTR-003,2022-06-24,958.9,2178.89,ach_remittance
RPY-0005723,ORG-200536,PTR-003,2022-07-01,794.75,2973.64,ach_remittance
RPY-0005724,ORG-200536,PTR-003,2022-07-08,1224.71,4198.35,ach_remittance
RPY-0005725,ORG-200536,PTR-003,2022-07-15,867.4,5065.75,ach_remittance
RPY-0005726,ORG-200536,PTR-003,2022-07-22,791.09,5856.84,ach_remittance
RPY-0005727,ORG-200536,PTR-003,2022-07-29,1208.98,7065.82,ach_remittance
RPY-0005728,ORG-200536,PTR-003,2022-08-05,1094.91,8160.73,ach_remittance
RPY-0005729,ORG-200536,PTR-003,2022-08-12,737.63,8898.36,manual_payment
RPY-0005730,ORG-200536,PTR-003,2022-08-19,1205.73,10104.09,ach_remittance
RPY-0005731,ORG-200536,PTR-003,2022-08-26,838.77,10942.86,ach_remittance
RPY-0005732,ORG-200536,PTR-003,2022-09-02,980.5,11923.36,ach_remittance
RPY-0005733,ORG-200536,PTR-003,2022-09-09,726.69,12650.05,ach_remittance
RPY-0005734,ORG-200536,PTR-003,2022-09-16,1177.2,13827.25,ach_remittance
RPY-0005735,ORG-200536,PTR-003,2022-09-23,817.09,14644.34,ach_remittance
RPY-0005736,ORG-200537,PTR-003,2025-05-31,258.79,258.79,ach_remittance
RPY-0005737,ORG-200537,PTR-003,2025-06-07,418.86,677.65,ach_remittance
RPY-0005738,ORG-200537,PTR-003,2025-06-14,436.16,1113.81,ach_remittance
RPY-0005739,ORG-200537,PTR-003,2025-06-21,449.9,1563.71,manual_payment
RPY-0005740,ORG-200537,PTR-003,2025-06-28,242.54,1806.25,ach_remittance
RPY-0005741,ORG-200537,PTR-003,2025-07-05,466.99,2273.24,ach_remittance
RPY-0005742,ORG-200537,PTR-003,2025-07-12,64.76,2338.0,ach_remittance
RPY-0005743,ORG-200538,PTR-001,2026-06-02,12662.8,12662.8,ach_remittance
RPY-0005744,ORG-200538,PTR-001,2026-06-09,12478.16,25140.96,manual_payment
RPY-0005745,ORG-200538,PTR-001,2026-06-16,6208.76,31349.72,ach_remittance
RPY-0005746,ORG-200538,PTR-001,2026-06-23,10754.28,42104.0,ach_remittance
RPY-0005747,ORG-200538,PTR-001,2026-06-30,9241.75,51345.75,manual_payment
RPY-0005748,ORG-200538,PTR-001,2026-07-07,12035.37,63381.12,ach_remittance
RPY-0005749,ORG-200538,PTR-001,2026-07-14,6571.79,69952.91,manual_payment
RPY-0005750,ORG-200538,PTR-001,2026-07-21,13454.14,83407.05,ach_remittance
RPY-0005751,ORG-200538,PTR-001,2026-07-28,8479.47,91886.52,ach_remittance
RPY-0005752,ORG-200539,PTR-001,2022-01-12,3648.65,3648.65,ach_remittance
RPY-0005753,ORG-200539,PTR-001,2022-01-19,3187.5,6836.15,ach_remittance
RPY-0005754,ORG-200539,PTR-001,2022-01-26,2370.65,9206.8,ach_remittance
RPY-0005755,ORG-200539,PTR-001,2022-02-02,2457.99,11664.79,ach_remittance
RPY-0005756,ORG-200539,PTR-001,2022-02-09,2525.78,14190.57,ach_remittance
RPY-0005757,ORG-200539,PTR-001,2022-02-16,3394.24,17584.81,manual_payment
RPY-0005758,ORG-200540,PTR-002,2022-03-17,1722.7,1722.7,ach_remittance
RPY-0005759,ORG-200540,PTR-002,2022-03-24,1650.03,3372.73,ach_remittance
RPY-0005760,ORG-200540,PTR-002,2022-03-31,1096.69,4469.42,ach_remittance
RPY-0005761,ORG-200540,PTR-002,2022-04-07,1713.06,6182.48,ach_remittance
RPY-0005762,ORG-200540,PTR-002,2022-04-14,1789.63,7972.11,ach_remittance
RPY-0005763,ORG-200540,PTR-002,2022-04-21,2212.72,10184.83,ach_remittance
RPY-0005764,ORG-200540,PTR-002,2022-04-28,2242.05,12426.88,ach_remittance
RPY-0005765,ORG-200540,PTR-002,2022-05-05,1839.57,14266.45,manual_payment
RPY-0005766,ORG-200541,PTR-006,2024-10-01,5175.46,5175.46,ach_remittance
RPY-0005767,ORG-200541,PTR-006,2024-10-08,3352.38,8527.84,ach_remittance
RPY-0005768,ORG-200541,PTR-006,2024-10-15,4548.52,13076.36,ach_remittance
RPY-0005769,ORG-200541,PTR-006,2024-10-22,5476.6,18552.96,ach_remittance
RPY-0005770,ORG-200541,PTR-006,2024-10-29,8051.88,26604.84,ach_remittance
RPY-0005771,ORG-200542,PTR-001,2026-04-10,4487.21,4487.21,ach_remittance
RPY-0005772,ORG-200542,PTR-001,2026-04-17,5451.17,9938.38,manual_payment
RPY-0005773,ORG-200542,PTR-001,2026-04-24,2706.64,12645.02,ach_remittance
RPY-0005774,ORG-200542,PTR-001,2026-05-01,4675.5,17320.52,ach_remittance
RPY-0005775,ORG-200542,PTR-001,2026-05-08,3371.33,20691.85,manual_payment
RPY-0005776,ORG-200542,PTR-001,2026-05-15,2726.87,23418.72,ach_remittance
RPY-0005777,ORG-200542,PTR-001,2026-05-22,4091.51,27510.23,ach_remittance
RPY-0005778,ORG-200542,PTR-001,2026-05-29,7813.4,35323.63,ach_remittance
RPY-0005779,ORG-200543,PTR-001,2023-10-15,1431.73,1431.73,ach_remittance
RPY-0005780,ORG-200543,PTR-001,2023-10-22,1489.17,2920.9,manual_payment
RPY-0005781,ORG-200543,PTR-001,2023-10-29,2563.33,5484.23,ach_remittance
RPY-0005782,ORG-200543,PTR-001,2023-11-05,2301.66,7785.89,ach_remittance
RPY-0005783,ORG-200543,PTR-001,2023-11-12,1563.12,9349.01,ach_remittance
RPY-0005784,ORG-200543,PTR-001,2023-11-19,1526.96,10875.97,ach_remittance
RPY-0005785,ORG-200543,PTR-001,2023-11-26,2273.79,13149.76,ach_remittance
RPY-0005786,ORG-200543,PTR-001,2023-12-03,2352.57,15502.33,ach_remittance
RPY-0005787,ORG-200544,PTR-002,2022-10-06,2003.52,2003.52,ach_remittance
RPY-0005788,ORG-200544,PTR-002,2022-10-13,3648.29,5651.81,ach_remittance
RPY-0005789,ORG-200544,PTR-002,2022-10-20,2500.27,8152.08,ach_remittance
RPY-0005790,ORG-200544,PTR-002,2022-10-27,3004.87,11156.95,ach_remittance
RPY-0005791,ORG-200544,PTR-002,2022-11-03,2110.33,13267.28,ach_remittance
RPY-0005792,ORG-200544,PTR-002,2022-11-10,3450.0,16717.28,ach_remittance
RPY-0005793,ORG-200544,PTR-002,2022-11-17,4966.12,21683.4,ach_remittance
RPY-0005794,ORG-200545,PTR-003,2025-01-11,4914.49,4914.49,ach_remittance
RPY-0005795,ORG-200545,PTR-003,2025-01-18,2869.37,7783.86,ach_remittance
RPY-0005796,ORG-200545,PTR-003,2025-01-25,5369.69,13153.55,ach_remittance
RPY-0005797,ORG-200545,PTR-003,2025-02-01,3407.0,16560.55,manual_payment
RPY-0005798,ORG-200545,PTR-003,2025-02-08,5448.43,22008.98,ach_remittance
RPY-0005799,ORG-200545,PTR-003,2025-02-15,3491.91,25500.89,ach_remittance
RPY-0005800,ORG-200545,PTR-003,2025-02-22,4100.5,29601.39,ach_remittance
RPY-0005801,ORG-200545,PTR-003,2025-03-01,5317.71,34919.1,ach_remittance
RPY-0005802,ORG-200545,PTR-003,2025-03-08,2866.48,37785.58,ach_remittance
RPY-0005803,ORG-200545,PTR-003,2025-03-15,3191.23,40976.81,ach_remittance
RPY-0005804,ORG-200545,PTR-003,2025-03-22,2941.93,43918.74,ach_remittance
RPY-0005805,ORG-200546,PTR-001,2025-02-13,2204.95,2204.95,ach_remittance
RPY-0005806,ORG-200546,PTR-001,2025-02-20,2652.12,4857.07,ach_remittance
RPY-0005807,ORG-200546,PTR-001,2025-02-27,1946.7,6803.77,manual_payment
RPY-0005808,ORG-200546,PTR-001,2025-03-06,2544.67,9348.44,ach_remittance
RPY-0005809,ORG-200546,PTR-001,2025-03-13,1270.5,10618.94,ach_remittance
RPY-0005810,ORG-200546,PTR-001,2025-03-20,1576.76,12195.7,ach_remittance
RPY-0005811,ORG-200546,PTR-001,2025-03-27,1946.95,14142.65,ach_remittance
RPY-0005812,ORG-200547,PTR-005,2024-03-12,7232.33,7232.33,ach_remittance
RPY-0005813,ORG-200548,PTR-002,2025-08-23,2891.64,2891.64,ach_remittance
RPY-0005814,ORG-200548,PTR-002,2025-08-30,1310.06,4201.7,ach_remittance
RPY-0005815,ORG-200548,PTR-002,2025-09-06,1648.24,5849.94,ach_remittance
RPY-0005816,ORG-200548,PTR-002,2025-09-13,1820.69,7670.63,ach_remittance
RPY-0005817,ORG-200548,PTR-002,2025-09-20,2884.79,10555.42,manual_payment
RPY-0005818,ORG-200548,PTR-002,2025-09-27,2182.89,12738.31,ach_remittance
RPY-0005819,ORG-200548,PTR-002,2025-10-04,2194.0,14932.31,ach_remittance
RPY-0005820,ORG-200548,PTR-002,2025-10-11,1883.73,16816.04,ach_remittance
RPY-0005821,ORG-200548,PTR-002,2025-10-18,2795.42,19611.46,manual_payment
RPY-0005822,ORG-200549,PTR-002,2024-07-13,5334.69,5334.69,ach_remittance
RPY-0005823,ORG-200549,PTR-002,2024-07-20,4466.59,9801.28,ach_remittance
RPY-0005824,ORG-200549,PTR-002,2024-07-27,5476.16,15277.44,ach_remittance
RPY-0005825,ORG-200549,PTR-002,2024-08-03,3440.39,18717.83,ach_remittance
RPY-0005826,ORG-200549,PTR-002,2024-08-10,3016.05,21733.88,ach_remittance
RPY-0005827,ORG-200549,PTR-002,2024-08-17,2459.38,24193.26,ach_remittance
RPY-0005828,ORG-200550,PTR-002,2025-09-08,2050.77,2050.77,ach_remittance
RPY-0005829,ORG-200550,PTR-002,2025-09-15,1958.94,4009.71,ach_remittance
RPY-0005830,ORG-200550,PTR-002,2025-09-22,3648.19,7657.9,ach_remittance
RPY-0005831,ORG-200550,PTR-002,2025-09-29,2622.04,10279.94,manual_payment
RPY-0005832,ORG-200550,PTR-002,2025-10-06,3030.76,13310.7,ach_remittance
RPY-0005833,ORG-200550,PTR-002,2025-10-13,3196.66,16507.36,ach_remittance
RPY-0005834,ORG-200550,PTR-002,2025-10-20,2220.05,18727.41,ach_remittance
RPY-0005835,ORG-200550,PTR-002,2025-10-27,3204.65,21932.06,ach_remittance
RPY-0005836,ORG-200550,PTR-002,2025-11-03,3153.54,25085.6,ach_remittance
RPY-0005837,ORG-200550,PTR-002,2025-11-10,3156.65,28242.25,ach_remittance
RPY-0005838,ORG-200551,PTR-003,2022-08-15,2371.45,2371.45,manual_payment
RPY-0005839,ORG-200551,PTR-003,2022-08-22,1960.59,4332.04,ach_remittance
RPY-0005840,ORG-200551,PTR-003,2022-08-29,1443.09,5775.13,ach_remittance
RPY-0005841,ORG-200551,PTR-003,2022-09-05,1205.82,6980.95,ach_remittance
RPY-0005842,ORG-200551,PTR-003,2022-09-12,1372.49,8353.44,ach_remittance
RPY-0005843,ORG-200551,PTR-003,2022-09-19,2517.21,10870.65,ach_remittance
RPY-0005844,ORG-200551,PTR-003,2022-09-26,1223.64,12094.29,ach_remittance
RPY-0005845,ORG-200551,PTR-003,2022-10-03,1867.98,13962.27,ach_remittance
RPY-0005846,ORG-200551,PTR-003,2022-10-10,1277.52,15239.79,ach_remittance
RPY-0005847,ORG-200551,PTR-003,2022-10-17,1338.24,16578.03,ach_remittance
RPY-0005848,ORG-200551,PTR-003,2022-10-24,1728.47,18306.5,ach_remittance
RPY-0005849,ORG-200551,PTR-003,2022-10-31,1705.23,20011.73,ach_remittance
RPY-0005850,ORG-200551,PTR-003,2022-11-07,1264.68,21276.41,ach_remittance
RPY-0005851,ORG-200551,PTR-003,2022-11-14,1896.82,23173.23,ach_remittance
RPY-0005852,ORG-200551,PTR-003,2022-11-21,1906.3,25079.53,ach_remittance
RPY-0005853,ORG-200551,PTR-003,2022-11-28,2575.06,27654.59,ach_remittance
RPY-0005854,ORG-200551,PTR-003,2022-12-05,2350.48,30005.07,ach_remittance
RPY-0005855,ORG-200551,PTR-003,2022-12-12,3315.73,33320.8,manual_payment
RPY-0005856,ORG-200552,PTR-004,2024-03-12,10485.52,10485.52,ach_remittance
RPY-0005857,ORG-200552,PTR-004,2024-03-19,9869.77,20355.29,ach_remittance
RPY-0005858,ORG-200552,PTR-004,2024-03-26,7671.17,28026.46,ach_remittance
RPY-0005859,ORG-200552,PTR-004,2024-04-02,6770.63,34797.09,ach_remittance
RPY-0005860,ORG-200552,PTR-004,2024-04-09,5650.91,40448.0,ach_remittance
RPY-0005861,ORG-200553,PTR-006,2022-08-26,835.81,835.81,ach_remittance
RPY-0005862,ORG-200553,PTR-006,2022-09-02,1009.06,1844.87,ach_remittance
RPY-0005863,ORG-200553,PTR-006,2022-09-09,571.25,2416.12,ach_remittance
RPY-0005864,ORG-200553,PTR-006,2022-09-16,904.68,3320.8,ach_remittance
RPY-0005865,ORG-200553,PTR-006,2022-09-23,1001.02,4321.82,ach_remittance
RPY-0005866,ORG-200553,PTR-006,2022-09-30,648.97,4970.79,ach_remittance
RPY-0005867,ORG-200554,PTR-005,2024-05-21,4268.05,4268.05,ach_remittance
RPY-0005868,ORG-200554,PTR-005,2024-05-28,2319.08,6587.13,ach_remittance
RPY-0005869,ORG-200554,PTR-005,2024-06-04,2702.52,9289.65,ach_remittance
RPY-0005870,ORG-200554,PTR-005,2024-06-11,3102.03,12391.68,ach_remittance
RPY-0005871,ORG-200554,PTR-005,2024-06-18,2679.23,15070.91,manual_payment
RPY-0005872,ORG-200554,PTR-005,2024-06-25,3059.51,18130.42,manual_payment
RPY-0005873,ORG-200554,PTR-005,2024-07-02,6847.71,24978.13,ach_remittance
RPY-0005874,ORG-200555,PTR-003,2022-12-24,10233.37,10233.37,manual_payment
RPY-0005875,ORG-200555,PTR-003,2022-12-31,8629.68,18863.05,ach_remittance
RPY-0005876,ORG-200555,PTR-003,2023-01-07,6870.13,25733.18,ach_remittance
RPY-0005877,ORG-200555,PTR-003,2023-01-14,8915.61,34648.79,ach_remittance
RPY-0005878,ORG-200555,PTR-003,2023-01-21,7344.6,41993.39,ach_remittance
RPY-0005879,ORG-200555,PTR-003,2023-01-28,14379.9,56373.29,ach_remittance
RPY-0005880,ORG-200556,PTR-002,2023-11-27,4908.8,4908.8,ach_remittance
RPY-0005881,ORG-200556,PTR-002,2023-12-04,4297.35,9206.15,ach_remittance
RPY-0005882,ORG-200556,PTR-002,2023-12-11,2655.78,11861.93,ach_remittance
RPY-0005883,ORG-200556,PTR-002,2023-12-18,2858.61,14720.54,ach_remittance
RPY-0005884,ORG-200556,PTR-002,2023-12-25,4913.55,19634.09,ach_remittance
RPY-0005885,ORG-200556,PTR-002,2024-01-01,4936.51,24570.6,ach_remittance
RPY-0005886,ORG-200556,PTR-002,2024-01-08,4050.35,28620.95,ach_remittance
RPY-0005887,ORG-200556,PTR-002,2024-01-15,2724.8,31345.75,ach_remittance
RPY-0005888,ORG-200556,PTR-002,2024-01-22,3892.64,35238.39,manual_payment
RPY-0005889,ORG-200556,PTR-002,2024-01-29,3697.24,38935.63,ach_remittance
RPY-0005890,ORG-200556,PTR-002,2024-02-05,4929.83,43865.46,ach_remittance
RPY-0005891,ORG-200556,PTR-002,2024-02-12,2683.86,46549.32,ach_remittance
RPY-0005892,ORG-200556,PTR-002,2024-02-19,4.02,46553.34,ach_remittance
RPY-0005893,ORG-200557,PTR-001,2022-04-06,2931.78,2931.78,ach_remittance
RPY-0005894,ORG-200557,PTR-001,2022-04-13,1979.26,4911.04,ach_remittance
RPY-0005895,ORG-200557,PTR-001,2022-04-20,3371.44,8282.48,ach_remittance
RPY-0005896,ORG-200557,PTR-001,2022-04-27,3674.93,11957.41,ach_remittance
RPY-0005897,ORG-200557,PTR-001,2022-05-04,3978.87,15936.28,ach_remittance
RPY-0005898,ORG-200557,PTR-001,2022-05-11,3185.26,19121.54,ach_remittance
RPY-0005899,ORG-200557,PTR-001,2022-05-18,3035.2,22156.74,ach_remittance
RPY-0005900,ORG-200557,PTR-001,2022-05-25,3279.69,25436.43,ach_remittance
RPY-0005901,ORG-200557,PTR-001,2022-06-01,4501.28,29937.71,ach_remittance
RPY-0005902,ORG-200557,PTR-001,2022-06-08,4195.84,34133.55,ach_remittance
RPY-0005903,ORG-200557,PTR-001,2022-06-15,3378.74,37512.29,ach_remittance
RPY-0005904,ORG-200557,PTR-001,2022-06-22,3692.07,41204.36,ach_remittance
RPY-0005905,ORG-200557,PTR-001,2022-06-29,3730.85,44935.21,ach_remittance
RPY-0005906,ORG-200557,PTR-001,2022-07-06,4113.87,49049.08,ach_remittance
