origination_id,merchant_id,partner_id,business_vertical,state,funding_date,estimated_maturity_date,avg_monthly_gmv_usd,prior_advances_count,risk_score,industry_risk_tier,advance_amount_usd,factor_rate,total_repayment_usd,total_fee_usd,remittance_rate,term_estimate_days,status,pct_repaid,amount_repaid_usd
ORG-200749,MCH-100749,PTR-006,Creative Services,GA,2025-03-29,2025-05-28,86184.46,1,506,low,6332.1,1.286,8143.08,1810.98,0.107,60,completed,1.0,8143.08
ORG-200750,MCH-100750,PTR-004,Wellness Clinic,CO,2024-05-15,2024-08-11,134851.77,2,516,medium,27141.1,1.094,29692.36,2551.26,0.075,88,active,0.806,23932.04
ORG-200751,MCH-100751,PTR-004,Wellness Clinic,WA,2025-02-09,2025-04-10,171398.89,3,624,high,34940.84,1.091,38120.46,3179.62,0.13,60,active,0.912,34765.86
ORG-200752,MCH-100752,PTR-003,Retail Store,NC,2024-05-12,2024-07-11,123239.96,1,678,medium,15080.61,1.086,16377.54,1296.93,0.163,60,completed,1.0,16377.54
ORG-200753,MCH-100753,PTR-001,Restaurant,TX,2023-08-18,2023-11-11,146176.04,0,511,high,27718.32,1.217,33733.2,6014.88,0.081,85,completed,1.0,33733.2
ORG-200754,MCH-100754,PTR-001,Cafe,TN,2025-09-25,2025-11-24,14994.56,5,736,low,2000,1.163,2326.0,326.0,0.179,60,completed,1.0,2326.0
ORG-200755,MCH-100755,PTR-006,Creative Services,OH,2024-04-16,2024-06-26,105233.91,0,734,high,30614.37,1.218,37288.3,6673.93,0.149,71,completed,1.0,37288.3
ORG-200756,MCH-100756,PTR-001,Restaurant,OH,2023-08-09,2023-11-24,181835.63,2,721,low,60563.26,1.13,68436.48,7873.22,0.105,107,active,0.81,55433.55
ORG-200757,MCH-100757,PTR-006,E-commerce Retail,NC,2024-04-12,2024-08-01,197508.03,1,572,medium,80805.78,1.282,103593.01,22787.23,0.141,111,completed,1.0,103593.01
ORG-200758,MCH-100758,PTR-005,Food Truck,PA,2024-11-28,2025-04-25,178823.4,2,812,medium,72686.34,1.181,85842.57,13156.23,0.097,148,active,0.98,84125.72
ORG-200759,MCH-100759,PTR-001,Ghost Kitchen,NC,2022-05-01,2023-02-13,28291.08,3,614,medium,12830.1,1.167,14972.73,2142.63,0.055,288,active,0.804,12038.07
ORG-200760,MCH-100760,PTR-001,Ghost Kitchen,WA,2022-09-21,2022-12-29,43275.68,0,707,high,13946.61,1.172,16345.43,2398.82,0.114,99,active,0.767,12536.94
ORG-200761,MCH-100761,PTR-003,Convenience Store,MA,2024-10-31,2024-12-30,175606.79,1,609,low,22526.38,1.216,27392.08,4865.7,0.145,60,completed,1.0,27392.08
ORG-200762,MCH-100762,PTR-004,Wellness Clinic,CO,2022-09-20,2022-11-19,110987.45,5,813,medium,11903.76,1.339,15939.13,4035.37,0.104,60,active,0.748,11922.47
ORG-200763,MCH-100763,PTR-005,Restaurant,GA,2023-09-23,2024-01-07,87683.58,2,734,medium,28960.04,1.337,38719.57,9759.53,0.124,106,active,0.949,36744.87
ORG-200764,MCH-100764,PTR-005,Restaurant,CO,2022-01-04,2022-03-24,195380.2,4,671,medium,56188.27,1.325,74449.46,18261.19,0.143,79,default,0.111,8263.89
ORG-200765,MCH-100765,PTR-002,CPG Brand,GA,2024-04-18,2024-07-13,18099.73,3,665,high,4098.37,1.334,5467.23,1368.86,0.105,86,completed,1.0,5467.23
ORG-200766,MCH-100766,PTR-003,Auto Repair,OR,2023-08-20,2023-11-06,177404.89,1,672,high,52026.04,1.265,65812.94,13786.9,0.142,78,paid_off_early,1.0,65812.94
ORG-200767,MCH-100767,PTR-006,Creative Services,PA,2023-02-28,2023-07-11,222586.38,1,641,high,41898.13,1.327,55598.82,13700.69,0.056,133,completed,1.0,55598.82
ORG-200768,MCH-100768,PTR-001,Ghost Kitchen,GA,2024-12-15,2025-03-03,228217.42,1,523,medium,79590.27,1.145,91130.86,11540.59,0.153,78,completed,1.0,91130.86
ORG-200769,MCH-100769,PTR-004,Yoga Studio,MN,2024-10-23,2025-03-14,146759.31,0,721,medium,36800.74,1.33,48944.98,12144.24,0.07,142,completed,1.0,48944.98
ORG-200770,MCH-100770,PTR-003,Convenience Store,CA,2025-03-12,2025-06-02,115886.27,1,766,high,30223.89,1.291,39019.04,8795.15,0.123,82,active,0.913,35624.38
ORG-200771,MCH-100771,PTR-004,Wellness Clinic,CO,2025-12-21,2026-02-19,99774.95,0,787,high,8727.08,1.276,11135.75,2408.67,0.084,60,active,0.98,10913.03
ORG-200772,MCH-100772,PTR-006,E-commerce Retail,PA,2023-11-14,2024-05-13,217361.2,0,615,high,66975.99,1.259,84322.77,17346.78,0.064,181,completed,1.0,84322.77
ORG-200773,MCH-100773,PTR-005,Bar,MI,2023-06-22,2023-08-21,95634.34,1,709,high,11883.61,1.326,15757.67,3874.06,0.151,60,completed,1.0,15757.67
ORG-200774,MCH-100774,PTR-003,Convenience Store,MD,2025-11-21,2026-02-10,249296.09,1,729,medium,79052.98,1.239,97946.64,18893.66,0.144,81,active,0.802,78553.21
ORG-200775,MCH-100775,PTR-004,Wellness Clinic,MD,2022-07-20,2022-10-28,199319.79,0,511,high,49614.26,1.223,60678.24,11063.98,0.091,100,completed,1.0,60678.24
ORG-200776,MCH-100776,PTR-001,Ghost Kitchen,NC,2023-09-27,2023-11-26,201804.6,3,741,low,18839.28,1.243,23417.23,4577.95,0.168,60,active,0.922,21590.69
ORG-200777,MCH-100777,PTR-006,E-commerce Retail,TX,2024-03-09,2024-05-20,229229.86,2,573,medium,73268.06,1.178,86309.77,13041.71,0.156,72,active,0.88,75952.6
ORG-200778,MCH-100778,PTR-002,E-commerce Retail,NY,2025-08-07,2025-10-20,71852.69,2,603,medium,18329.52,1.109,20327.44,1997.92,0.114,74,completed,1.0,20327.44
ORG-200779,MCH-100779,PTR-001,Cafe,NY,2025-08-10,2025-10-09,59746.66,4,560,low,14295.06,1.136,16239.19,1944.13,0.157,60,completed,1.0,16239.19
ORG-200780,MCH-100780,PTR-003,Auto Repair,GA,2022-01-24,2022-03-25,66790.04,0,519,low,8158.99,1.226,10002.92,1843.93,0.168,60,active,0.878,8782.56
ORG-200781,MCH-100781,PTR-004,Wellness Clinic,MI,2024-03-19,2024-05-18,174748.38,0,633,low,31116.35,1.227,38179.76,7063.41,0.16,60,completed,1.0,38179.76
ORG-200782,MCH-100782,PTR-004,Yoga Studio,FL,2025-03-11,2025-06-11,150495.0,0,512,medium,29962.03,1.292,38710.94,8748.91,0.083,92,active,0.898,34762.42
ORG-200783,MCH-100783,PTR-004,Spa,AZ,2025-12-20,2026-03-29,238529.33,1,501,medium,31637.39,1.331,42109.37,10471.98,0.053,99,completed,1.0,42109.37
ORG-200784,MCH-100784,PTR-003,Convenience Store,MD,2026-04-17,2026-07-12,60676.66,2,610,low,25239.22,1.162,29327.97,4088.75,0.168,86,active,0.98,28741.41
ORG-200785,MCH-100785,PTR-006,Creative Services,CA,2024-07-06,2024-12-24,87850.22,5,581,medium,31136.67,1.239,38578.33,7441.66,0.077,171,completed,1.0,38578.33
ORG-200786,MCH-100786,PTR-003,Salon,FL,2023-03-21,2023-06-15,196634.55,0,590,low,60500.81,1.345,81373.59,20872.78,0.144,86,active,0.889,72341.12
ORG-200787,MCH-100787,PTR-004,Yoga Studio,TN,2025-10-25,2026-01-15,44265.65,1,646,medium,9835.3,1.16,11408.95,1573.65,0.094,82,active,0.771,8796.3
ORG-200788,MCH-100788,PTR-004,Wellness Clinic,TN,2024-10-14,2025-02-11,152266.7,1,742,medium,50728.08,1.19,60366.42,9638.34,0.099,120,completed,1.0,60366.42
ORG-200789,MCH-100789,PTR-001,Ghost Kitchen,GA,2024-02-13,2024-04-18,157261.39,4,581,high,14632.58,1.271,18598.01,3965.43,0.054,65,completed,1.0,18598.01
ORG-200790,MCH-100790,PTR-001,Bakery,OH,2025-03-31,2025-09-12,69421.63,3,678,medium,20888.51,1.172,24481.33,3592.82,0.064,165,completed,1.0,24481.33
ORG-200791,MCH-100791,PTR-006,E-commerce Retail,VA,2022-06-06,2022-08-29,204288.62,1,749,medium,78042.27,1.135,88577.98,10535.71,0.154,84,active,0.755,66876.37
ORG-200792,MCH-100792,PTR-002,Marketplace Reseller,CA,2022-10-09,2023-01-02,27909.11,3,615,medium,7934.02,1.154,9155.86,1221.84,0.115,85,completed,1.0,9155.86
ORG-200793,MCH-100793,PTR-006,Photography Studio,GA,2025-12-19,2026-02-17,56802.49,1,619,high,6493.48,1.23,7986.98,1493.5,0.102,60,completed,1.0,7986.98
ORG-200794,MCH-100794,PTR-005,Food Truck,TN,2022-02-26,2022-05-30,9686.09,1,731,high,3082.2,1.343,4139.39,1057.19,0.137,93,completed,1.0,4139.39
ORG-200795,MCH-100795,PTR-001,Cafe,VA,2025-08-15,2025-10-18,241449.3,1,619,medium,61631.32,1.307,80552.14,18920.82,0.154,64,completed,1.0,80552.14
ORG-200796,MCH-100796,PTR-004,Spa,MD,2025-08-30,2026-01-12,107714.99,1,611,low,27957.55,1.267,35422.22,7464.67,0.073,135,completed,1.0,35422.22
ORG-200797,MCH-100797,PTR-003,Auto Repair,PA,2025-12-02,2026-06-01,121957.87,3,808,low,40108.4,1.083,43437.4,3329.0,0.059,181,completed,1.0,43437.4
ORG-200798,MCH-100798,PTR-001,Restaurant,NY,2024-07-07,2024-09-05,134252.21,0,695,medium,19198.25,1.222,23460.26,4262.01,0.146,60,active,0.757,17759.42
ORG-200799,MCH-100799,PTR-002,E-commerce Retail,NJ,2025-02-26,2025-05-21,194133.82,0,596,medium,29582.07,1.274,37687.56,8105.49,0.069,84,active,0.713,26871.23
ORG-200800,MCH-100800,PTR-004,Yoga Studio,OH,2023-03-11,2023-06-20,236953.61,0,563,medium,67738.78,1.085,73496.58,5757.8,0.092,101,default,0.42,30868.56
ORG-200801,MCH-100801,PTR-005,Restaurant,NC,2023-04-17,2023-09-03,67598.14,4,574,medium,14207.44,1.263,17944.0,3736.56,0.057,139,completed,1.0,17944.0
ORG-200802,MCH-100802,PTR-005,Bar,TX,2022-11-17,2023-02-18,74158.65,0,707,medium,26753.59,1.099,29402.2,2648.61,0.127,93,completed,1.0,29402.2
ORG-200803,MCH-100803,PTR-003,Retail Store,MN,2024-03-14,2024-09-05,180534.05,1,607,high,57397.6,1.214,69680.69,12283.09,0.066,175,completed,1.0,69680.69
ORG-200804,MCH-100804,PTR-006,Creative Services,CA,2026-02-09,2026-04-10,228922.74,1,738,low,21436.03,1.157,24801.49,3365.46,0.148,60,active,0.718,17807.47
ORG-200805,MCH-100805,PTR-004,Yoga Studio,NY,2024-03-30,2024-09-08,135641.02,2,798,low,58522.37,1.258,73621.14,15098.77,0.1,162,default,0.345,25399.29
ORG-200806,MCH-100806,PTR-002,Marketplace Reseller,GA,2024-12-28,2025-07-18,118860.54,1,590,high,34113.95,1.272,43392.94,9278.99,0.054,202,active,0.969,42047.76
ORG-200807,MCH-100807,PTR-005,Restaurant,NJ,2024-02-07,2024-04-07,34070.95,0,654,medium,2479.26,1.151,2853.63,374.37,0.057,60,paid_off_early,1.0,2853.63
ORG-200808,MCH-100808,PTR-005,Restaurant,MD,2026-04-30,2026-07-23,212885.89,1,647,high,26389.87,1.186,31298.39,4908.52,0.052,84,completed,1.0,31298.39
ORG-200809,MCH-100809,PTR-004,Wellness Clinic,IL,2024-07-15,2024-10-30,131900.29,1,562,low,39595.17,1.122,44425.78,4830.61,0.094,107,default,0.398,17681.46
ORG-200810,MCH-100810,PTR-001,Ghost Kitchen,CO,2026-05-01,2026-07-13,27072.63,1,680,low,7150.65,1.219,8716.64,1565.99,0.132,73,active,0.98,8542.31
ORG-200811,MCH-100811,PTR-003,Salon,PA,2023-01-27,2023-03-28,81309.3,0,551,medium,19664.17,1.225,24088.61,4424.44,0.159,60,completed,1.0,24088.61
ORG-200812,MCH-100812,PTR-002,CPG Brand,MA,2022-06-24,2022-12-13,160774.22,3,794,low,38075.89,1.235,47023.72,8947.83,0.051,172,active,0.859,40393.38
ORG-200813,MCH-100813,PTR-004,Wellness Clinic,FL,2026-04-12,2026-06-11,79610.75,3,647,medium,7373.74,1.151,8487.17,1113.43,0.155,60,active,0.795,6747.3
ORG-200814,MCH-100814,PTR-005,Bar,CA,2025-07-14,2025-12-26,154233.0,0,695,medium,42458.4,1.246,52903.17,10444.77,0.062,165,completed,1.0,52903.17
ORG-200815,MCH-100815,PTR-006,Photography Studio,MD,2022-02-21,2022-04-27,205546.68,1,663,low,60546.07,1.147,69446.34,8900.27,0.155,65,delinquent,0.707,49098.56
ORG-200816,MCH-100816,PTR-004,Fitness Studio,MD,2023-08-25,2023-10-24,178243.2,1,517,low,22569.06,1.329,29994.28,7425.22,0.085,60,active,0.98,29394.39
ORG-200817,MCH-100817,PTR-006,E-commerce Retail,GA,2025-07-07,2025-10-22,183908.04,1,790,low,38796.72,1.238,48030.34,9233.62,0.073,107,completed,1.0,48030.34
ORG-200818,MCH-100818,PTR-005,Bar,AZ,2025-12-07,2026-05-16,242679.23,0,699,high,67066.57,1.202,80614.02,13547.45,0.062,160,active,0.98,79001.74
ORG-200819,MCH-100819,PTR-006,Photography Studio,MA,2022-02-18,2022-07-08,104202.93,2,809,medium,21280.79,1.31,27877.83,6597.04,0.057,140,completed,1.0,27877.83
ORG-200820,MCH-100820,PTR-002,Marketplace Reseller,GA,2025-02-22,2025-06-04,136467.1,0,811,low,50038.61,1.32,66050.97,16012.36,0.142,102,active,0.867,57266.19
ORG-200821,MCH-100821,PTR-003,Retail Store,MI,2025-11-14,2026-01-19,101026.37,1,701,medium,27884.74,1.192,33238.61,5353.87,0.149,66,completed,1.0,33238.61
ORG-200822,MCH-100822,PTR-002,Marketplace Reseller,WA,2022-07-28,2022-12-04,244557.62,0,788,medium,97118.59,1.189,115474.0,18355.41,0.109,129,active,0.98,113164.52
ORG-200823,MCH-100823,PTR-006,Photography Studio,TX,2023-12-31,2024-08-25,194563.47,4,724,medium,66234.02,1.331,88157.48,21923.46,0.057,238,completed,1.0,88157.48
ORG-200824,MCH-100824,PTR-004,Spa,TX,2023-04-03,2023-07-30,187833.93,1,547,medium,70145.44,1.231,86349.04,16203.6,0.116,118,paid_off_early,1.0,86349.04
ORG-200825,MCH-100825,PTR-002,Marketplace Reseller,MA,2024-01-15,2024-05-05,86951.81,0,734,medium,13179.61,1.272,16764.46,3584.85,0.052,111,active,0.711,11919.53
ORG-200826,MCH-100826,PTR-005,Restaurant,MN,2025-02-17,2025-05-27,35069.45,1,627,low,9725.62,1.195,11622.12,1896.5,0.1,99,completed,1.0,11622.12
ORG-200827,MCH-100827,PTR-005,Restaurant,MD,2025-03-19,2025-08-13,39361.73,0,615,medium,14898.52,1.34,19964.02,5065.5,0.103,147,paid_off_early,1.0,19964.02
ORG-200828,MCH-100828,PTR-003,Auto Repair,AZ,2023-03-29,2023-06-22,85280.59,2,767,high,20155.31,1.225,24690.25,4534.94,0.102,85,active,0.856,21134.85
ORG-200829,MCH-100829,PTR-006,Creative Services,CO,2022-06-30,2022-09-10,152294.26,0,604,medium,39247.15,1.2,47096.58,7849.43,0.128,72,active,0.766,36075.98
ORG-200830,MCH-100830,PTR-001,Restaurant,CO,2022-01-16,2022-03-22,167550.01,5,558,medium,29192.31,1.241,36227.66,7035.35,0.099,65,active,0.769,27859.07
ORG-200831,MCH-100831,PTR-006,Creative Services,MD,2026-05-23,2026-08-11,221893.36,3,541,low,80781.49,1.268,102430.93,21649.44,0.172,80,active,0.777,79588.83
ORG-200832,MCH-100832,PTR-005,Restaurant,CA,2023-06-02,2023-08-24,121803.88,1,591,medium,36124.62,1.265,45697.64,9573.02,0.134,83,active,0.808,36923.69
ORG-200833,MCH-100833,PTR-002,Marketplace Reseller,OR,2024-01-16,2024-03-16,87712.34,1,727,low,21985.86,1.291,28383.75,6397.89,0.176,60,completed,1.0,28383.75
ORG-200834,MCH-100834,PTR-002,CPG Brand,TX,2024-03-05,2024-05-20,126290.98,4,567,high,28088.1,1.265,35531.45,7443.35,0.111,76,active,0.98,34820.82
ORG-200835,MCH-100835,PTR-001,Ghost Kitchen,NC,2025-12-26,2026-02-24,29053.6,5,544,high,4369.12,1.144,4998.27,629.15,0.14,60,completed,1.0,4998.27
ORG-200836,MCH-100836,PTR-005,Bar,TX,2022-03-17,2022-05-29,149608.73,2,600,medium,59682.83,1.091,65113.97,5431.14,0.178,73,active,0.74,48184.34
ORG-200837,MCH-100837,PTR-004,Yoga Studio,CA,2025-12-25,2026-07-17,113899.07,1,790,medium,51418.3,1.226,63038.84,11620.54,0.081,204,completed,1.0,63038.84
ORG-200838,MCH-100838,PTR-006,E-commerce Retail,IL,2024-08-04,2024-10-17,23020.67,1,804,low,4852.42,1.243,6031.56,1179.14,0.106,74,active,0.952,5742.05
ORG-200839,MCH-100839,PTR-006,E-commerce Retail,MN,2022-11-23,2023-01-22,46127.41,4,751,medium,7102.3,1.141,8103.72,1001.42,0.112,60,active,0.846,6855.75
ORG-200840,MCH-100840,PTR-002,Marketplace Reseller,IL,2025-02-07,2025-05-14,23037.76,0,551,low,11616.73,1.125,13068.82,1452.09,0.177,96,active,0.802,10481.19
ORG-200841,MCH-100841,PTR-003,Retail Store,TN,2024-06-07,2024-11-06,8872.05,2,694,high,2000,1.289,2578.0,578.0,0.057,152,active,0.98,2526.44
ORG-200842,MCH-100842,PTR-003,Auto Repair,VA,2022-06-25,2022-08-24,173700.36,0,619,medium,19208.59,1.085,20841.32,1632.73,0.125,60,paid_off_early,1.0,20841.32
ORG-200843,MCH-100843,PTR-002,E-commerce Retail,MI,2025-01-27,2025-04-20,121096.11,0,804,high,30878.73,1.141,35232.63,4353.9,0.105,83,completed,1.0,35232.63
ORG-200844,MCH-100844,PTR-002,E-commerce Retail,CO,2025-06-19,2025-08-18,19631.79,0,592,high,3250.58,1.249,4059.97,809.39,0.141,60,active,0.729,2959.72
ORG-200845,MCH-100845,PTR-003,Convenience Store,PA,2025-08-21,2026-01-19,69565.99,2,611,high,22999.65,1.286,29577.55,6577.9,0.084,151,active,0.798,23602.88
ORG-200846,MCH-100846,PTR-005,Restaurant,GA,2023-11-09,2024-01-08,239352.63,2,661,medium,31145.44,1.176,36627.04,5481.6,0.083,60,active,0.916,33550.37
ORG-200847,MCH-100847,PTR-005,Bar,NJ,2025-03-27,2025-07-18,171937.58,3,695,medium,56901.13,1.101,62648.14,5747.01,0.096,113,completed,1.0,62648.14
ORG-200848,MCH-100848,PTR-005,Bar,VA,2025-05-31,2025-09-18,217200.07,2,545,low,91938.24,1.207,110969.46,19031.22,0.139,110,completed,1.0,110969.46
ORG-200849,MCH-100849,PTR-002,CPG Brand,TN,2023-08-24,2023-11-23,217153.94,3,698,high,61256.55,1.204,73752.89,12496.34,0.111,91,active,0.879,64828.79
ORG-200850,MCH-100850,PTR-005,Restaurant,FL,2025-10-02,2025-12-20,45072.27,0,813,medium,14971.06,1.145,17141.86,2170.8,0.143,79,completed,1.0,17141.86
ORG-200851,MCH-100851,PTR-003,Retail Store,AZ,2024-06-20,2024-12-12,242207.7,0,511,medium,70557.84,1.145,80788.73,10230.89,0.057,175,paid_off_early,1.0,80788.73
ORG-200852,MCH-100852,PTR-004,Yoga Studio,PA,2025-12-14,2026-02-12,27336.98,4,553,medium,3998.25,1.126,4502.03,503.78,0.136,60,completed,1.0,4502.03
ORG-200853,MCH-100853,PTR-006,Photography Studio,PA,2025-01-11,2025-03-12,116659.82,0,549,medium,11286.47,1.262,14243.53,2957.06,0.156,60,completed,1.0,14243.53
ORG-200854,MCH-100854,PTR-004,Wellness Clinic,IL,2022-03-01,2022-04-30,111449.14,1,712,medium,13077.62,1.205,15758.53,2680.91,0.099,60,completed,1.0,15758.53
ORG-200855,MCH-100855,PTR-005,Restaurant,NC,2025-08-24,2025-12-06,72362.27,1,760,medium,15772.9,1.195,18848.62,3075.72,0.075,104,active,0.98,18471.65
ORG-200856,MCH-100856,PTR-004,Spa,MD,2022-05-22,2022-07-21,200574.84,3,815,low,27862.16,1.209,33685.35,5823.19,0.123,60,completed,1.0,33685.35
ORG-200857,MCH-100857,PTR-003,Salon,NJ,2025-05-18,2025-08-18,128869.57,0,560,medium,27186.83,1.266,34418.53,7231.7,0.087,92,completed,1.0,34418.53
ORG-200858,MCH-100858,PTR-006,E-commerce Retail,NC,2024-02-09,2024-04-09,215988.02,0,664,low,45828.42,1.215,55681.53,9853.11,0.163,60,active,0.778,43320.23
ORG-200859,MCH-100859,PTR-001,Ghost Kitchen,TN,2024-08-05,2024-11-08,126822.52,1,647,medium,44200.8,1.197,52908.36,8707.56,0.131,95,completed,1.0,52908.36
ORG-200860,MCH-100860,PTR-001,Ghost Kitchen,MN,2026-05-04,2026-07-03,91483.72,0,600,medium,15782.43,1.334,21053.76,5271.33,0.166,60,completed,1.0,21053.76
ORG-200861,MCH-100861,PTR-002,E-commerce Retail,IL,2023-09-07,2023-11-06,122607.4,1,699,medium,20567.36,1.277,26264.52,5697.16,0.121,60,paid_off_early,1.0,26264.52
ORG-200862,MCH-100862,PTR-006,Photography Studio,WA,2022-12-27,2023-05-11,149025.39,5,640,medium,51303.24,1.086,55715.32,4412.08,0.083,135,active,0.731,40727.9
ORG-200863,MCH-100863,PTR-001,Ghost Kitchen,MI,2025-12-20,2026-02-18,65890.42,3,537,low,10667.17,1.247,13301.96,2634.79,0.165,60,active,0.729,9697.13
ORG-200864,MCH-100864,PTR-001,Restaurant,MD,2023-02-28,2023-04-29,218264.03,0,549,medium,30940.28,1.232,38118.42,7178.14,0.156,60,active,0.98,37356.05
ORG-200865,MCH-100865,PTR-005,Restaurant,OR,2023-05-25,2023-09-07,199950.41,1,511,low,28778.08,1.291,37152.5,8374.42,0.053,105,active,0.98,36409.45
ORG-200866,MCH-100866,PTR-006,Creative Services,CA,2022-02-16,2022-04-21,238893.74,2,683,high,70391.69,1.195,84118.07,13726.38,0.163,64,active,0.908,76379.21
ORG-200867,MCH-100867,PTR-004,Fitness Studio,OH,2023-11-23,2024-01-22,166743.38,1,563,medium,21938.91,1.088,23869.53,1930.62,0.148,60,active,0.972,23201.18
ORG-200868,MCH-100868,PTR-006,E-commerce Retail,CO,2025-03-25,2025-09-17,141199.13,0,588,medium,43394.33,1.247,54112.73,10718.4,0.065,176,paid_off_early,1.0,54112.73
ORG-200869,MCH-100869,PTR-003,Retail Store,CO,2022-08-31,2022-12-14,114337.8,1,726,medium,43936.16,1.1,48329.78,4393.62,0.12,105,active,0.835,40355.37
ORG-200870,MCH-100870,PTR-006,Creative Services,OH,2022-06-26,2022-12-04,248034.94,3,613,high,59544.79,1.142,68000.15,8455.36,0.051,161,active,0.98,66640.15
ORG-200871,MCH-100871,PTR-006,Creative Services,TN,2025-12-24,2026-05-09,16210.13,2,555,high,5527.02,1.258,6952.99,1425.97,0.094,136,active,0.98,6813.93
ORG-200872,MCH-100872,PTR-002,CPG Brand,OH,2022-01-27,2022-07-25,228086.13,1,656,low,77405.0,1.092,84526.26,7121.26,0.062,179,completed,1.0,84526.26
ORG-200873,MCH-100873,PTR-006,Photography Studio,NY,2026-01-17,2026-07-28,210261.62,3,807,low,64260.42,1.241,79747.18,15486.76,0.059,192,active,0.871,69459.79
ORG-200874,MCH-100874,PTR-004,Wellness Clinic,NJ,2024-07-29,2024-09-27,184179.12,0,638,medium,39969.52,1.234,49322.39,9352.87,0.18,60,active,0.808,39852.49
ORG-200875,MCH-100875,PTR-005,Restaurant,OR,2026-03-22,2026-12-03,160826.3,2,633,high,66309.56,1.141,75659.21,9349.65,0.055,256,completed,1.0,75659.21
ORG-200876,MCH-100876,PTR-002,E-commerce Retail,GA,2023-05-10,2023-08-01,38251.78,2,712,medium,9721.92,1.18,11471.87,1749.95,0.108,83,active,0.98,11242.43
ORG-200877,MCH-100877,PTR-001,Cafe,GA,2022-09-23,2022-11-22,104664.59,4,631,medium,15865.7,1.142,18118.63,2252.93,0.179,60,active,0.98,17756.26
ORG-200878,MCH-100878,PTR-004,Fitness Studio,CA,2023-07-02,2023-09-06,139458.82,1,546,medium,29412.26,1.135,33382.92,3970.66,0.108,66,active,0.782,26105.44
ORG-200879,MCH-100879,PTR-005,Food Truck,CO,2025-07-09,2025-09-07,190163.34,2,536,high,47665.6,1.084,51669.51,4003.91,0.177,60,completed,1.0,51669.51
ORG-200880,MCH-100880,PTR-006,E-commerce Retail,NJ,2024-12-20,2025-03-04,78026.49,0,728,high,15406.24,1.341,20659.77,5253.53,0.106,74,completed,1.0,20659.77
ORG-200881,MCH-100881,PTR-005,Restaurant,GA,2023-12-09,2024-02-15,27433.24,1,576,low,7001.46,1.237,8660.81,1659.35,0.138,68,active,0.973,8426.97
ORG-200882,MCH-100882,PTR-005,Food Truck,VA,2022-10-28,2023-03-04,111712.04,0,687,low,28663.33,1.222,35026.59,6363.26,0.074,127,active,0.833,29177.15
ORG-200883,MCH-100883,PTR-002,CPG Brand,MA,2023-07-03,2023-09-01,166948.44,1,730,medium,27552.15,1.157,31877.84,4325.69,0.116,60,completed,1.0,31877.84
ORG-200884,MCH-100884,PTR-004,Spa,IL,2023-07-27,2023-10-20,108030.78,0,742,medium,32504.2,1.246,40500.23,7996.03,0.132,85,active,0.98,39690.23
ORG-200885,MCH-100885,PTR-002,Marketplace Reseller,TN,2024-06-13,2024-08-12,193883.47,3,738,medium,32648.29,1.088,35521.34,2873.05,0.093,60,completed,1.0,35521.34
ORG-200886,MCH-100886,PTR-005,Bar,OR,2025-03-14,2025-05-23,85176.55,0,513,medium,20162.96,1.145,23086.59,2923.63,0.116,70,completed,1.0,23086.59
ORG-200887,MCH-100887,PTR-004,Fitness Studio,CA,2025-04-18,2025-06-17,134109.35,0,606,medium,26013.69,1.195,31086.36,5072.67,0.168,60,active,0.774,24060.84
ORG-200888,MCH-100888,PTR-006,Creative Services,CO,2023-09-12,2023-11-28,141402.29,1,661,low,51107.63,1.092,55809.53,4701.9,0.152,77,active,0.882,49224.01
ORG-200889,MCH-100889,PTR-003,Salon,TN,2025-05-29,2025-08-17,30911.81,1,792,low,8185.55,1.298,10624.84,2439.29,0.128,80,completed,1.0,10624.84
ORG-200890,MCH-100890,PTR-001,Restaurant,PA,2026-05-20,2026-08-24,155697.37,0,772,medium,64441.92,1.309,84354.47,19912.55,0.168,96,active,0.926,78112.24
ORG-200891,MCH-100891,PTR-004,Wellness Clinic,CO,2023-01-07,2023-03-20,134360.37,0,549,high,16092.99,1.188,19118.47,3025.48,0.059,72,active,0.976,18659.63
